rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-3528-org,   eliza, coleman, 36, john cleland crescent, , dural, 6152, , 19010322, 25, 08 20564146, 8166773, 9
rec-1148-dup-3, neve, rees, 85, nambucca street, , leongatha, 2009, nswf, 19281216, 20, , 2161972, 1
rec-1056-org,   coby, nguyen, 78, ive place, , greenwood, 2354, sa, 19321114, , 07 61618998, 8963601, 2
rec-2265-org,   amber, mason, 29, william hudson crescent, , forbes, 2480, nsw, 19370619, , 02 34805991, 2216236, 4
rec-2524-org,   david, , 72, harrington circuit, , toowoon bay, 2287, wa, 19861108, 34, 03 67496146, 4353006, 4
rec-2906-dup-1, antonnio, clarke, 45, mueller street, , bayswater, 2083, nsw, 19430797, 33, 07 85697909, 1899353, 4
rec-1272-dup-2, melanie, mccarthy, 10, marr street, craiglea, oaklands park, 4350, nsw, 19170225, 30, 07 80564722, 3593933, 2
rec-1039-dup-0, thomas, colemajn, 74, clyde place, , sunshine, 5107, nsw, , 35, 07 24500983, 8858955, 7
rec-4113-dup-4, libby, crouch, 141, harry hopma circuit, , berrima, 2134, wa, , , 07 05615131, 4923940, 3
rec-924-org,   chloe, george, 802, earle place, , elsternwick, 4700, nsw, 19680111, 39, 03 79233586, 6430869, 7
rec-1850-org,   josephine, jolly, 6, moir place, westerham, camira, 2251, vic, 19250419, , 07 93692977, 5677037, 3
rec-16-dup-1, barnaby, wehr, 11, deacon close, ortawenah, belmont, 4556, , , 30, 07 88127507, 6526321, 8
rec-378-dup-1, shaun, fusco, 575, harris street, , rye, , nsw, 19050101, 22, , 8043385, 4
rec-3370-dup-3, mikhayla, trowse, 47, camfield place, , swan view, 4817, vic, 19180416, 30, 07 80576304, 4213106, 9
rec-379-org,   kane, greenhalgh, 104, burnie street, minalinka, scarness, 2904, sa, 19650612, 27, 04 27934581, 9214067, 7
rec-2597-dup-3, james, dolan, 51, falkiner place, , lauriston, 4817, nsw, 19421018, 31, 07 43817114, 7098855, 5
rec-4508-dup-0, jay, thorpe, 3, glossop crescent, glenmore, woodgate, 6108, vic, 19205026, 38, 04 13835170, 6962116, 2
rec-3517-dup-0, jayme, pacevicius, 18, antis xtreet, , woongarra, 6157, vic, 19660515, , 08 47468214, 8597140, 2
rec-4634-org,   isabella, haner, 17, moulden court, , evans head, 3084, wa, 19370129, 31, 04 73308206, 7583619, 5
rec-1709-dup-1, daniel, iuara, 166, maclaurin crescent, , blackheath, 7469, vic, , , 08 23135905, 3441476, 5
rec-2051-org,   matisse, de angelis, 94, mcbryde crescent, , penrith, , vic, 19040825, 26, 02 95833981, 9149299, 8
rec-4266-dup-2, yasmin, babic, 50, irvine soreet, , new lambto n heights, 3021, , 19890303, 30, 02 68318405, 7723022, 6
rec-1508-org,   luke, lodge, 8, burara crescent, , hoppers crossing, 2289, qld, 19400421, 38, 08 99181258, 3115579, 8
rec-3493-dup-0, isabella, orchard, 194, baudin street, , harbord, 5074, acf, 19330414, 12, 08 49593485, 2614694, 2
rec-3313-org,   jordan, pakizeh, 7, broadbent street, , sheldon, 3033, nsw, 19820527, 28, 04 76876040, 4041905, 5
rec-908-dup-1, nathan, reid, 181, slater place, glenburn, gin gin, 2750, qld, 19010506, 44, 02 87250300, 7379216, 9
rec-972-dup-2, jenn, duxon, 155, waratah, women's health cottage, north tamborine, 4031, , 19780829, 34, 03 73629123, 8106831, 9
rec-4721-dup-2, jessica, ryan, 1, arid place, oora park, edensor park, 4508, vic, 19830103, 23, 03 08082935, 2029392, 2
rec-1293-org,   amber, forby, 24, carbeen street, , eastwood, 3089, wa, 19040524, 30, 02 39443634, 6434697, 2
rec-598-dup-2, brinley, bristspw, 60, withers place, ardess, noble park, 2155, , 19441007, 38, 08 51112312, 7174582, 0
rec-1285-dup-0, xani, noble, 56, campbeloxstreet, rosedale, eastwood, 3031, vic, 19141010, , 02 85697609, 3954041, 8
rec-3678-org,   lucy, cochrane, 90, tantangara street, , fairy hill, 5166, qld, 19170722, , 03 88779266, 8781244, 2
rec-3755-dup-2, kopecki, mikayla, 51, chermside street, shamrock vale, melville, 4123, nsw, 19480607, , 04 11357548, 8260555, 7
rec-4035-dup-1, amelia, frada, 28, rankin street, janefield, tweed mheads, , vic, , 25, 04 75982061, 2607807, 6
rec-4834-org,   george, dermatis, 17, morant circuit, glenmore, clarkefield, 2452, nsw, 19930704, 20, 04 50960708, 2335303, 9
rec-4565-dup-3, jacob, reid, 9, bowman street, , kurrajong heights, 3825, qld, 19840724, , 07 88922820, 2772625, 7
rec-4134-org,   matilda, goode, 11, mareeba street, lazy acres, carlingford, 6330, nsw, 19991023, 28, 04 20723531, 7048420, 0
rec-4370-dup-1, brinley, , 53, , , east ryde, 2319, nshw, 19300205, 24, 07 98477310, 1126317, 6
rec-1219-dup-1, leah, reid, 12, gillespie street, scenic lodge, minto, 2122, qlce, 19060415, 32, 03 24571063, 5651836, 8
rec-512-org,   trey, hauser, 18, brebner street, the tops, ardrossan, 2153, nsw, 19880831, 34, 04 40826483, 9465141, 3
rec-3680-org,   henry, weare, 20, gibson street, , gaven, 2264, act, 19111204, , 07 66588436, 9661499, 2
rec-4549-dup-1, jaclv, laing, 42, julia flynn avenue, retirement village, thornleigh, 7250, tas, 19990517, 32, 08 60257518, 1679374, 1
rec-4002-org,   jayden, renfrey, 156, narryer close, parry hse, kirwan, 3377, nsw, 19400302, 28, 08 45205836, 4958996, 6
rec-1841-dup-1, talan, miels, 5, blowering wtreet, , st peters, 4306, nsw, 19220805, 37, 07 22768805, 4413606, 0
rec-2449-dup-2, kristen, kyriacou, 101, augusta court, riverpark lodge, roxburg hpark, 3032, nsw, 19640724, 32, 08 50630772, 6420529, 5
rec-3690-org,   phoebe, rivera, 5, gasking close, , belmont, 2152, qld, 19340216, , 08 54196991, 7000407, 5
rec-635-org,   sienna, keville, 30, warrumbul street, , hawthorn, 3085, vic, 19741220, 36, 07 28773439, 3899500, 0
rec-3002-dup-1, jaslyn, webb, 103, wilshire street, , mirrabooka, 4680, nsw, 19261011, 25, 02 08783819, 1771991, 3
rec-3447-org,   aleesha, joraslafsky, 19, couchman crescent, , , 2761, , 19350604, 30, 07 41866836, 3058723, 4
rec-2465-dup-3, alexandra, jolly, 56, yarra street, thurlimbah, joondalup, 4125, sa, 19100327, 22, 02 55455996, 9243949, 5
rec-3696-org,   , ryan, 2, jenner court, , winston hills, 4211, , 19430714, 10, 03 49441921, 8143445, 7
rec-390-org,   sebastian, berry, 48, wynter place, , bayswater north, 6461, wa, 19350428, 32, 08 07407126, 2304900, 9
rec-2099-org,   amy, morrison, 10, potts place, , ingleburn, 4122, vic, 19741002, 44, 03 50239785, 1034608, 1
rec-3705-dup-2, jemma, ethernigton, 2, vanzetti cr escent, , hawthorn, 3180, nt, , 30, 02 94710578, 3751678, 2
rec-1896-dup-1, montana, nguyen, 75, captain cook crescent, , annandale, 2233, qld, , 21, 02 03685339, 1158253, 2
rec-898-dup-2, abigail, la-kryz, 60, akuna street, , nunawading, 3021, vic, 19570414, , 07 86792244, 7164906, 3
rec-1202-dup-0, hayden, white, 11, woollum street, , eastwogd, 5159, , 19960627, 27, 02 17943283, 4184824, 3
rec-2316-org,   nicholas, hobson, 42, fawkner street, , woodville north, 2705, nsw, 19700324, 26, 02 09598348, 8058537, 1
rec-697-dup-3, taliah, speight, 66, morton street, ferndale, noble park, 2041, vixu, 19881117, 34, 04 14846732, 3496248, 8
rec-3710-dup-0, jaes, wight, 9, rumbelow court, , tingalpa, 2880, vic, , 25, 07 68208937, 7269157, 9
rec-4715-org,   jacob, greenberg, 163, macnamara place, villa 3, carrara, 4171, wa, 19640627, 32, 04 56204808, 5962605, 0
rec-2595-dup-2, georgia, , 17, blythe clpose, calleen farm, bethania, 2135, sa, 19640427, 35, 07 80524407, 5427231, 3
rec-2767-dup-3, alexander, kakko, , saggers retreat, arthella, oranhde, 5554, vic, 19920814, 29, 04 47541266, 3308105, 6
rec-1497-org,   shelby, chandler, 41, lind close, , gulargambone, 5071, qld, 19800128, 30, 04 88729276, 2548214, 2
rec-4783-dup-2, bracci, cameron, 14, laycock place, , tannum sands, 7250, sa, 19230719, 29, 04 67267055, 3609760, 2
rec-1050-org,   latham, clarke, 9, gleadow street, , kingston, 2096, , 19300827, 28, 02 76620434, 1221202, 4
rec-1256-org,   joshua, sherriff, 33, huelin circuit, , toukley, 2064, vic, 19740729, 29, 04 17786315, 5718201, 3
rec-1800-org,   carmen, nguyen, 9, stenhouse close, , greensborough, 4210, nsw, 19991216, 26, 03 93378543, 2483501, 9
rec-1658-dup-0, jessica, reid, 99, mueller street, kimbla, aldinga beach, 3065, vic, 19216117, 26, , 4098728, 1
rec-3808-org,   bradley, paterson, 2, burnie street, , revesby, 4075, , 19540813, 27, 03 41932955, 3540574, 9
rec-742-dup-3, brooke, campbell, 5, supply place, , kyabram, 2540, qld, 19481024, 37, 02 66182363, 1550290, 6
rec-864-dup-1, michael, cannell, 13, mceachern crescent, , jerrabodbrrra, 5070, , 19681124, 26, 02 36597105, 8717426, 0
rec-2563-org,   timothy, wiseman, 46, heysen street, , highbury, 2479, wa, 19280416, 31, 02 76522562, 7156978, 1
rec-2066-dup-0, ruben, green, 19, somerset street, , dawesvklle, 5165, , 19790122, 29, 08 82408426, 1037746, 6
rec-4371-org,   mikayla, akritidis, 43, mawson drive, , moorabbin, 3249, qld, 19390701, 32, , 5586895, 6
rec-4174-org,   brooke, gulin, 18, sandover circuit, , como, 5343, nsw, 19700124, 30, 07 56176914, 7603892, 8
rec-841-dup-1, lihou, amber, 17, woollum street, , arundel, 3068, nsw, 19070716, 32, 02 37721688, 6367765, 7
rec-1369-dup-2, james, warnock, 159, holroyd street, pearce shopwng centre, berkeley vale, , , 19190821, , 08 52758603, 5608466, 1
rec-427-dup-1, mitchell, matthews, 11, ranken place, , goonellabah, 3844, qld, , 21, 08 83994177, 5108128, 0
rec-1919-dup-1, sophie, rawlings, 186, hobart place, , reynella, 6056, nsw, 19991109, 34, 04 66492309, 4125074, 7
rec-697-dup-2, taliah, speight, 66, morton street, ferndale, noble park, 2041, vic, 19200904, 42, 04 14846732, 3496248, 8
rec-3905-org,   teileah, gaskin, 30, enid lorimer circuit, , belconnen, 3181, nsw, 19800223, 9, 02 74454195, 6776262, 4
rec-2064-org,   anthea, crouch, 2, carr crescent, , chester hill, 3082, qld, 19141208, 25, 04 09804553, 6783379, 4
rec-329-dup-0, joshud, delrue, 43, ossa place, , clayton, 3419, nss, 19421017, 34, 03 05099574, 7097576, 2
rec-1340-dup-3, tiarna, bilecmti, 41, abercorn crescent, , almaden, 2148, sa, , , 03 03704818, 1734236, 9
rec-1601-org,   erin, green, 46, weddin circuit, , oyster bay, 2518, nsw, 19780604, 30, 07 69114471, 7630183, 1
rec-740-dup-2, jacqueline, dapollonio, 11, lyttleton crescent, , south west rocks, 3802, act, 19980912, , 07 46257390, 1550924, 1
rec-3367-dup-2, caresse, lanyon, 5, , creek esk, kyogle, 2761, , 19790518, 26, 08 91215231, 6666200, 2
rec-2614-org,   breony, campbell, 1215, evergood close, , west lakes, 6170, nsw, 19310225, , 08 36362711, 8068649, 7
rec-1301-org,   william, clarke, 63, belconnen way, camara, cromer, 2876, vic, 19170706, 32, 04 40791718, 5748908, 4
rec-1308-org,   karla, lutz, 43, kenyon circuit, , pallarenda, 3556, vic, 19851129, 29, 03 74902071, 9643461, 0
rec-2574-org,   joshua, maccann, 6, meymott place, , yagoona, 6110, wa, 19681003, 28, 07 58606242, 8814550, 3
rec-4483-org,   jack, koutsoubos, 36, geerilong garden, regent view, rylstone, 7250, nsw, 19681113, 27, 07 17431445, 3318928, 5
rec-775-org,   jacynta, carmody, 108, leahy close, wombat hill, wangaratta, 6167, qld, 19161009, 30, 07 24789980, 5131315, 5
rec-2850-org,   georgia, chandler, 4, liverpool street, , noble park, 2232, sa, 19810224, , 02 38514860, 5663505, 0
rec-4326-org,   jessica, couzens, 34, claxton crescent, , narre warren north, 3095, wa, 19600408, , 07 38788557, 6445482, 1
rec-2820-org,   libby, filce, 286, goldner circuit, , eastwood, 4074, qld, 19460916, 30, 07 75701106, 3632101, 4
rec-4201-org,   kirra, godfrey, 57, henty street, rosedale, mulgrave east, 3101, nsw, 19911212, 24, 08 27878562, 2624679, 7
rec-3437-dup-2, , kowald, 16, mayne street, lesma, st aganes, 3101, nsw, 19050622, 35, 08 01301448, 3146785, 0
rec-607-org,   taylah, fitzpatrick, 1, wybalena grove, st vincents hospital, burleigh waters, 5290, , 19261125, 34, 03 28649548, 6490141, 6
rec-4752-dup-2, nichols, stubbs, 8, hamlet place, halcooma, sandy bay, 2046, nnw, 19640806, 13, 07 91076321, 1332254, 1
rec-3003-dup-1, lucas, mason, 19, dwyer street, plaza bldg, seven hills, 4879, wa, 19489016, , 02 07728173, 7022646, 0
rec-794-dup-1, tayla, green, 136, miowera, grimshaw street, king river, 6167, vic, 19730812, 35, 07 86677068, 3645541, 7
rec-1813-dup-0, jasper, bydrs, 4, collings street, tarrawatta, abbotsford, 2560, nsw, 19540629, 26, 07 52392846, 5801076, 5
rec-566-dup-1, nicolas, fitzpatrick, 405, wirilda street, llandina, greenachre, 2047, sa, 19930731, 26, 08 77069784, 7963429, 7
rec-4290-org,   angus, gulin, 52, downes place, emerald banks, kempsey, 2303, wa, 19060729, 30, 02 75672116, 4462353, 3
rec-3488-org,   emma, hoffman, 5, bell street, , marsfield, 6163, nsw, 19570409, 29, 03 62371397, 9842978, 2
rec-512-dup-0, trey, hauser, 14, brebner street, the tops, ardrossan, 2153, nsw, 19880831, 34, 04 40826483, 9465141, 3
rec-3317-dup-4, arki, benger, 888, mcdermott street, , west perth, 2560, vic, 19350819, 26, 07 83286715, 3279126, 4
rec-3035-org,   erin, tiller, 1, gilmore crescent, rosetta village, albany creek, 3003, , 19750316, 10, 02 23488634, 9647394, 6
rec-1874-dup-0, tyler, mcgregor, 36, carnegie crescent, , bayswater, 2134, nsw, 19650102, , 04 24049830, 2712398, 5
rec-2925-dup-4, wil, zimmermann, 8, arabanoo crescent, , palmerston, 3561, vic, 19081011, 22, 04 87613207, 2867431, 5
rec-1528-org,   jessica, ottens, 80, lawrence wackett crescent, combogolong, eaglehawk, 3802, qld, 19350526, 20, 07 47297773, 1471372, 6
rec-4069-org,   alexandra, crookall, 66, jarrahdale street, kuliup, port macquarie, 5680, sa, 19880723, , 03 90627647, 8715859, 1
rec-457-org,   caitlin, hammer, , osburn drive, , wangaratta, 3737, qld, 19170805, 32, 03 05121614, 9865765, 4
rec-3649-org,   campbell, grimaldi, 172, gritten street, thurlgona, paskeville, 3018, wa, 19290211, 31, 07 87879609, 4702544, 2
rec-4472-org,   sophie, corbin, , burrinjuck crescent, , cunnamulla, 2800, nsw, 19830506, , 03 91955827, 8261185, 1
rec-2168-dup-1, hyland, lachlan, 7, faithfull circuit, , graceville, 6061, wa, 19991122, , 07 43864364, 8252147, 2
rec-230-dup-1, , heron, 484, lamington street, killarney cottage, maryborough, 2234, sa, 19530125, 37, 08 29964501, 4808297, 0
rec-1182-dup-1, caitlin, siress, 11, ferber place, , port pirie, 3199, tas, 19360673, , 08 59087985, 7028506, 6
rec-2229-dup-0, dylan, , 3, marconi crescent, suunybrae, toorak, 4011, vic, 19840325, 10, 08 84210559, 5683644, 2
rec-1833-org,   katelyn, scappatura, 142, kalgoorlie crescent, salimtal, surfers paradise, 2428, qld, 19830407, , 03 32954058, 3031729, 6
rec-2600-dup-1, annabelle, giordano, 1, faunce crescent, , port macqyarie, 3675, nsw, 19950306, , 07 88653771, 1389001, 9
rec-2501-dup-2, joshua, matthews, 7, moynihan street, , coolraoo, 4051, qld, 19840531, , 04 85384395, 2568009, 4
rec-2289-org,   chase, green, 24, boddington crescent, , lakes entrance, 2154, wa, 19530812, 34, 07 93153216, 7871582, 3
rec-2989-dup-1, taylah, brain, 5, wattle street, , safety beach, 2201, vic, , 33, 03 99097006, 5869519, 8
rec-1711-dup-0, charlie, reid, 6, strong place, , cloverdale, 3222, vc, 19730406, 29, 02 05406632, 4722205, 2
rec-1543-dup-2, mi, armiento, 3555, badimara treet, , tweed heads, 2251, vic, 19170320, 28, , 2010648, 4
rec-880-org,   phoebe, millar, 28, nemarang crescent, , clayton, 3058, vic, 19361004, 21, 07 66669988, 1346511, 2
rec-184-dup-0, joshua, tootelll, 61, spain place, ainslie house, safety beach, 4740, nsw, 19440212, , 02 97896456, 1341402, 7
rec-3903-org,   jordan, blunden, 73, joel place, john flynn medical centre, bellmere, 2022, nsw, 19831030, 31, 03 12599195, 6348834, 0
rec-1472-dup-2, amy, farnban, 1, forbes street, , colonel light gardens, 4215, vic, 19400330, , 03 08728329, 6440492, 3
rec-1649-dup-2, joel, mesecke, 56, figggpkace, , torquay, 2753, nsw, 19041203, 35, 04 42152694, 2368905, 1
rec-3954-org,   isabella, ratledge, 5, marungal avenue, , kellyville, 3055, act, 19520519, 29, 04 71127598, 3860454, 1
rec-4205-dup-3, montana, montfrooy, 422, learmonth drive, arcadia, geraldton, 2444, nsw, 19787007, 36, 07 41900684, 7429756, 0
rec-3719-dup-2, liam, boyes, 2, gilbert street, , mooroolbark, 2195, qld, , , 02 77867173, 2407197, 1
rec-3500-dup-1, nathan, white, 271, ulm street, blackdowns, frenchsfforest, 2284, nsw, 19120702, 31, 04 77385290, 9969244, 1
rec-1731-org,   alannah, david, 44, shumack street, mostly cedar, hillside, 5034, nsw, 19710103, 27, 04 26781246, 9052648, 7
rec-1858-org,   jarrod, clarke, 26, moore street, , port macquarie, 2164, tas, 19130618, 10, 08 99051924, 9204729, 0
rec-4980-org,   paige, afford, 24, florence taylor street, , woy woy, 6160, qld, 19430924, 28, 03 46773419, 8842704, 3
rec-3059-dup-2, gabriel, whitd, 7, officer crescent, rosetta village, east melbourne, 2518, nsw, 19471101, 28, 04 33568828, 6816282, 7
rec-1720-dup-2, mikhaili, reid, 6, james smith circuit, , noble park north, 2036, vic, 19690426, 26, 04 52439266, 5030364, 5
rec-3160-org,   victoria, bail, 60, chase place, , exeter, 4860, wa, 19010817, 19, , 3787621, 5
rec-4562-dup-1, jack, rossler, 1, pendred dsreet, , cherrybrook, 3182, nsw, 19220812, , 07 03212386, 2370710, 4
rec-534-dup-0, thomas, kalnins, 320, , , cabramatta west, 6109, vic, 19250105, , 03 47260376, 4558560, 4
rec-4441-dup-4, jaiden, pontifex, 33, hirschfeld crescent, , rouse hill, 2768, wa, 19550919, , 08 08219917, 9358442, 9
rec-948-org,   isabella, nguyen, 3, ashley drive, , spearwood, 5076, , 19070425, 34, 04 32094856, 6635683, 8
rec-1773-org,   gabrielle, clarke, 10, blackwood terrace, , port augusta, 2021, sa, 19150811, 36, 07 38594557, 7971167, 8
rec-2529-org,   dylan, brammy, 105, reveley crescent, , mosman, 4720, vic, 19850721, , 04 28350721, 1066079, 8
rec-1266-dup-2, james, marshnan, 53, gosse street, , sunshine, 6260, nsw, , 32, 02 89125466, 2763439, 1
rec-3101-dup-2, flynn, baillie, , tytherleigh street, lakeland mobile hms, flagstaff hill, 2605, nsw, 19410710, 43, 07 52895613, 7939362, 2
rec-2456-dup-0, william, lock, 11, streetl ove, , hoppers crossing, 3930, wa, 19850727, 10, 03 76726586, 1687997, 2
rec-1988-org,   nicholas, stearnes, 62, sexton street, carrweena, cherrybrook, 2614, nsw, 19280902, 22, 03 11768095, 6052050, 6
rec-1747-org,   jade, langrehr, 3, chandler street, wrem house, cranbourne north, 3782, tas, 19121212, 36, 03 06143128, 2343377, 6
rec-4808-dup-1, leah, wajcman, 27, sharwoodacrescent, , sunshine, 6430, wa, 19211137, 7, 07 95798756, 3388696, 6
rec-335-org,   katelyn, szprega, 3, badgery street, , killara, 2622, , 19220314, , 02 70878607, 6236989, 5
rec-1115-dup-1, pascoe, joshua, 13, roope close, , emu park, 5491, qld, 19850325, 23, 07 08038366, 5231808, 5
rec-747-dup-4, conner, trwose, 16, biraban place, , greenacre, 4650, nsw, , 26, 07 38690097, 1671673, 5
rec-4886-org,   jayden, white, 29, wattle street, , wanniassa, 2574, vic, 19341102, 23, 03 46210233, 5943267, 1
rec-3313-dup-1, jordan, pakiaeh, 7, broadbenpt street, , sheldon, 3033, nsw, 19820527, 28, 04 76876040, 4041905, 5
rec-2698-org,   grace, bramble, 140, atherton street, , rivett, 5126, nsw, 19350925, 27, 08 29822832, 4473434, 4
rec-2767-dup-2, alexander, kakko, , saggers retreat, , orange, 5554, vic, 19920814, 92, 04 47541266, 3308105, 6
rec-268-org,   archie, white, 3, maclachlan street, , frankston, 6536, , 19500523, 26, 08 52684654, 4639144, 6
rec-2567-org,   rachel, ekiert, 354, shepherdson place, , batemans bay, 6163, , 19440224, 40, 04 11250425, 3949153, 2
rec-4710-org,   kade, reid, 24, captain cook crescent, , wondecla, 2299, vic, 19650109, 31, 03 87233194, 5294496, 8
rec-1551-dup-0, aidyn, capurso, 6, mundawari circuit, fair lea, dongara, 5044, wa, , 22, 07 94333645, 6886627, 3
rec-4265-dup-2, abbyf, alderson, 571, lewis luxton avenue, aprt 5105, naringal, 5025, vic, , 26, 03 76808051, 7987437, 1
rec-2619-org,   alexandra, ryan, 27, benson crescent, , point lonsdale, 2261, vic, 19650108, , 07 19095047, 6547177, 5
rec-401-org,   liam, carrigg, 173, fraser place, , hadspen, 4860, vic, 19290516, 38, 02 07430786, 5227159, 8
